step,t_s,leg,clearance,contact,L_ee_x,L_ee_y,L_ee_z,L_ee_dx,L_ee_dy,L_ee_dz,L_ee_step_dist,L_ee_cum_dist,R_ee_x,R_ee_y,R_ee_z,R_ee_dx,R_ee_dy,R_ee_dz,R_ee_step_dist,R_ee_cum_dist,q_WaistYaw,q_WaistRoll,q_WaistPitch,q_LeftShoulderPitch,q_LeftShoulderRoll,q_LeftShoulderYaw,q_LeftElbow,q_LeftWristRoll,q_LeftWristPitch,q_LeftWristYaw,q_RightShoulderPitch,q_RightShoulderRoll,q_RightShoulderYaw,q_RightElbow,q_RightWristRoll,q_RightWristPitch,q_RightWristYaw,u_aWaistYaw,u_aWaistRoll,u_aWaistPitch,u_aLeftShoulderPitch,u_aLeftShoulderRoll,u_aLeftShoulderYaw,u_aLeftElbow,u_aLeftWristRoll,u_aLeftWristPitch,u_aLeftWristYaw,u_aRightShoulderPitch,u_aRightShoulderRoll,u_aRightShoulderYaw,u_aRightElbow,u_aRightWristRoll,u_aRightWristPitch,u_aRightWristYaw,phi_max,n_active
20,0.200000,1,0.034639762704,0,0.260881135,0.259589770,0.899528496,0.000922591,0.001419835,-0.001313992,0.002143287,0.027441107,0.264190471,-0.262149236,0.926974300,0.001130072,-0.002061650,0.000891829,0.002514523,0.028649928,-0.009750825,-0.033782881,0.035511733,-0.035208556,0.531716943,0.036080774,0.065167938,0.001456902,0.018933785,0.004608190,-0.077143513,-0.548090647,-0.040937798,0.076782934,-0.004251920,0.026949712,-0.003602180,-0.572416467,0.304007876,0.876912476,-0.587209175,0.652927756,0.184308824,1.624700137,0.007508330,0.313968022,0.039908239,-0.941487184,-1.390740627,0.018594242,1.456592231,-0.087113499,0.208229757,-0.084488720,0.000377441,1
21,0.210000,1,0.034189483475,0,0.261830046,0.261021338,0.898183330,0.000948911,0.001431568,-0.001345166,0.002181580,0.029622687,0.265314924,-0.264273218,0.927867427,0.001124453,-0.002123982,0.000893126,0.002563858,0.031213786,-0.010547533,-0.036083291,0.038615216,-0.038437229,0.534277389,0.038636195,0.070928182,0.001571524,0.020499055,0.004944936,-0.083590575,-0.552602693,-0.044771018,0.083899726,-0.004614033,0.029281563,-0.003970686,-0.552536019,0.304037261,0.775024615,-0.501382441,0.604658092,0.155986484,1.527786120,0.011016505,0.283964782,0.032313750,-0.917773446,-1.276179180,0.078042449,1.272770146,-0.073070622,0.140759445,-0.078357350,0.000410259,1
22,0.220000,1,0.033795991772,0,0.262801953,0.262462923,0.896809270,0.000971907,0.001441585,-0.001374060,0.002216035,0.031838722,0.266432431,-0.266453313,0.928767074,0.001117506,-0.002180095,0.000899647,0.002609789,0.033823575,-0.011401482,-0.038353299,0.041806391,-0.041724623,0.536903128,0.041210047,0.076850895,0.001686896,0.022095721,0.005285673,-0.090131786,-0.557253813,-0.048602378,0.091162177,-0.004984857,0.031634236,-0.004347641,-0.530262062,0.301784287,0.676278368,-0.422796092,0.556498561,0.127794332,1.434365073,0.013745388,0.254794961,0.025425651,-0.892855401,-1.165019346,0.132019183,1.100924116,-0.059730168,0.078698762,-0.072088579,0.000443464,1
23,0.230000,1,0.033456234472,0,0.263793662,0.263912876,0.895408550,0.000991709,0.001449952,-0.001400720,0.002246746,0.034085468,0.267541810,-0.268683473,0.929678078,0.001109380,-0.002230160,0.000911005,0.002652219,0.036475794,-0.012310684,-0.040592904,0.045075067,-0.045062155,0.539589333,0.043799497,0.082926388,0.001803370,0.023720783,0.005629641,-0.096764774,-0.562032551,-0.052425934,0.098551905,-0.005362988,0.034000984,-0.004732431,-0.506607095,0.297713398,0.580890663,-0.350132342,0.507760358,0.102191195,1.343672997,0.015645625,0.226404142,0.019226537,-0.867386727,-1.056739602,0.181395575,0.940451945,-0.047135225,0.021561408,-0.065715335,0.000477598,1
24,0.240000,1,0.033167221435,0,0.264802111,0.265369635,0.893983372,0.001008449,0.001456760,-0.001425178,0.002273818,0.036359286,0.268642025,-0.270957809,0.930604890,0.001100215,-0.002274336,0.000926812,0.002691107,0.039166901,-0.013272913,-0.042802330,0.048411372,-0.048441967,0.542331188,0.046401727,0.089145317,0.001921218,0.025371325,0.005976152,-0.103487047,-0.566927791,-0.056236289,0.106051726,-0.005747092,0.036375603,-0.005124430,-0.482234893,0.292225325,0.489004030,-0.282535065,0.458060387,0.080620361,1.255307542,0.016766902,0.198792051,0.013674084,-0.841694472,-0.950998340,0.226704408,0.790713027,-0.035277324,-0.031071457,-0.059276413,0.000513169,1
25,0.250000,1,0.032926026302,0,0.265824368,0.266831743,0.892535920,0.001022257,0.001462108,-0.001447453,0.002297366,0.038656652,0.269732170,-0.273270593,0.931551574,0.001090144,-0.002312784,0.000946684,0.002726462,0.041893363,-0.014285802,-0.044981985,0.051805766,-0.051856792,0.545123819,0.049014176,0.095498613,0.002040631,0.027044507,0.006324586,-0.110296059,-0.571928705,-0.060028503,0.113645592,-0.006135909,0.038752378,-0.005523001,-0.457611523,0.285664864,0.400708728,-0.219409676,0.407160015,0.064001012,1.169053736,0.017188514,0.171978240,0.008720529,-0.815959495,-0.847538297,0.268279570,0.651084739,-0.024119279,-0.079563640,-0.052812613,0.000550631,1
26,0.260000,1,0.032729788715,0,0.266857634,0.268297845,0.891068353,0.001033266,0.001466102,-0.001467566,0.002317508,0.040974160,0.270811458,-0.275616258,0.932521813,0.001079289,-0.002345665,0.000970239,0.002758328,0.044651691,-0.015346915,-0.047132418,0.055249060,-0.055299870,0.547962255,0.051634687,0.101977440,0.002161720,0.028737569,0.006674387,-0.117189241,-0.577024719,-0.063798048,0.121318529,-0.006528254,0.041126046,-0.005927499,-0.433079140,0.278327699,0.316054373,-0.160325627,0.354897331,0.052950511,1.084803317,0.016995406,0.145988807,0.004318451,-0.790296025,-0.746151568,0.306337095,0.520980729,-0.013610550,-0.124232966,-0.046363637,0.000590383,1
27,0.270000,1,0.032575717580,0,0.267899243,0.269766690,0.889582816,0.001041609,0.001468845,-0.001485538,0.002334369,0.043308529,0.271879219,-0.277989402,0.933518918,0.001067761,-0.002373144,0.000997104,0.002786780,0.047438470,-0.016453789,-0.049254284,0.058732425,-0.058764890,0.550841408,0.054261598,0.108573173,0.002284529,0.030447829,0.007025060,-0.124164018,-0.582205486,-0.067540764,0.129056574,-0.006923011,0.043491758,-0.006337279,-0.408897047,0.270466599,0.235057114,-0.104962343,0.301159410,0.047891715,1.002513621,0.016270219,0.120851045,0.000422061,-0.764790268,-0.646665986,0.341026610,0.399856009,-0.003698282,-0.165357768,-0.039965712,0.000632757,1
28,0.280000,1,0.032461094994,0,0.268946664,0.271237130,0.888081426,0.001047420,0.001470440,-0.001501390,0.002348075,0.045656603,0.272934881,-0.280384792,0.934545831,0.001055662,-0.002395390,0.001026913,0.002811916,0.050250386,-0.017603971,-0.051348317,0.062247395,-0.062245942,0.553756051,0.056893804,0.115277385,0.002409037,0.032172687,0.007376165,-0.131217826,-0.587460869,-0.071252846,0.136846718,-0.007319130,0.045845046,-0.006751695,-0.385267500,0.262297206,0.157704835,-0.053075039,0.245874160,0.049105149,0.922184733,0.015091228,0.096591282,-0.003012965,-0.739521149,-0.548938691,0.372465635,0.287207276,0.005664698,-0.203181786,-0.033649839,0.000678019,1
29,0.290000,1,0.032383280564,0,0.269997496,0.272708116,0.886566278,0.001050832,0.001470986,-0.001515148,0.002358754,0.048015357,0.273977968,-0.282797372,0.935605141,0.001043087,-0.002412580,0.001059310,0.002833850,0.053084236,-0.018795043,-0.053415304,0.065785871,-0.065737490,0.556700809,0.059530800,0.122081849,0.002535172,0.033909630,0.007727313,-0.138348112,-0.592780918,-0.074930826,0.144676847,-0.007715618,0.048181798,-0.007170108,-0.362354061,0.254003495,0.083961471,-0.004469803,0.189012899,0.056752269,0.843845546,0.013532347,0.073234010,-0.006029966,-0.714573143,-0.452851149,0.400762768,0.182571639,0.014514334,-0.237918195,-0.027440596,0.000726363,1
30,0.300000,1,0.032339715831,0,0.271049473,0.274178693,0.885039440,0.001051977,0.001470577,-0.001526838,0.002366535,0.050381892,0.275008085,-0.285222263,0.936699091,0.001030117,-0.002424891,0.001093950,0.002852711,0.055936948,-0.020024641,-0.055456061,0.069340118,-0.069234345,0.559670155,0.062172706,0.128978532,0.002662816,0.035656233,0.008078159,-0.145552350,-0.598155861,-0.078571560,0.152535697,-0.008111539,0.050498232,-0.007591885,-0.340296430,0.245742970,0.013770886,0.041017553,0.130599254,0.070882980,0.767544153,0.011663684,0.050801491,-0.008671700,-0.690046323,-0.358302860,0.426033006,0.085525125,0.022871980,-0.269753258,-0.021355486,0.000777913,1
31,0.310000,1,0.032327928597,0,0.272100461,0.275647998,0.883502949,0.001050988,0.001469305,-0.001536491,0.002371548,0.052753440,0.276024913,-0.287654769,0.937829591,0.001016828,-0.002432506,0.001130500,0.002868633,0.058805581,-0.021290475,-0.057471417,0.072902760,-0.072731648,0.562658402,0.064820287,0.135959599,0.002791813,0.037410159,0.008428401,-0.152828046,-0.603576090,-0.082172217,0.160412804,-0.008506009,0.052790875,-0.008016407,-0.319206622,0.237624959,-0.052956844,0.083542401,0.070721616,0.091435615,0.693339969,0.009552003,0.029313450,-0.010980521,-0.666093438,-0.265209231,0.448403455,-0.004335137,0.030742930,-0.298854021,-0.015404782,0.000832722,1
32,0.320000,1,0.032345536984,0,0.273148455,0.277115252,0.881958808,0.001047994,0.001467254,-0.001544141,0.002373921,0.055127360,0.277028201,-0.290090381,0.938998230,0.001003288,-0.002435612,0.001168640,0.002881755,0.061687336,-0.022590338,-0.059462200,0.076466780,-0.076224849,0.565659709,0.067474956,0.143017421,0.002921977,0.039169165,0.008777777,-0.160172746,-0.609032148,-0.085730270,0.168298464,-0.008898192,0.055056542,-0.008443064,-0.299259180,0.229828263,-0.116268867,0.123275140,0.009547079,0.118236021,0.621295785,0.007260787,0.008786642,-0.012998298,-0.642823031,-0.173455559,0.468035196,-0.087317529,0.038116860,-0.325353682,-0.009591860,0.000890850,1
33,0.330000,1,0.032390250417,0,0.274191580,0.278579756,0.880408983,0.001043125,0.001464504,-0.001549825,0.002373782,0.057501142,0.278017757,-0.292524778,0.940206296,0.000989556,-0.002434397,0.001208065,0.002892219,0.064579555,-0.023922123,-0.061429219,0.080025504,-0.079709696,0.568668089,0.070138769,0.150144576,0.003053096,0.040931102,0.009126055,-0.167584056,-0.614514728,-0.089243484,0.176183690,-0.009287301,0.057292323,-0.008871262,-0.276665672,0.222720072,-0.175285670,0.156822802,-0.045280261,0.133872242,0.553409512,0.005033845,-0.008687739,-0.014921094,-0.613517664,-0.085547483,0.478725316,-0.169453218,0.045036398,-0.347992944,-0.003649984,0.000952128,1
34,0.340000,1,0.032459878698,0,0.275228087,0.280040882,0.878855398,0.001036508,0.001461125,-0.001553585,0.002371257,0.059872399,0.278993439,-0.294953830,0.941454777,0.000975682,-0.002429052,0.001248481,0.002900165,0.067479720,-0.025283833,-0.063373256,0.083572601,-0.083182215,0.571677423,0.072814406,0.157333861,0.003184941,0.042693918,0.009473033,-0.175059648,-0.620014653,-0.092709894,0.184060184,-0.009672598,0.059495570,-0.009300418,-0.633433412,0.539737337,-0.170806284,0.184194562,-0.088760362,0.128992229,0.490674304,0.003117092,-0.023094005,-0.017000141,-0.192085234,0.086551342,0.504407947,-0.122361873,0.050708852,-0.411342935,0.002346079,0.001016297,2
35,0.350000,1,0.032552330247,0,0.276256344,0.281497954,0.877299842,0.001028257,0.001457073,-0.001555556,0.002366459,0.062238858,0.279955129,-0.297373646,0.942744412,0.000961690,-0.002419815,0.001289635,0.002905772,0.070385492,-0.026673209,-0.065295021,0.087102170,-0.086639052,0.574682228,0.075503429,0.164578488,0.003317290,0.044455866,0.009818518,-0.182596591,-0.625523133,-0.096128431,0.191919733,-0.010053391,0.061664017,-0.009729940,-0.580031331,0.514853990,-0.219793730,0.209423776,-0.127622000,0.119646906,0.431105532,0.001360360,-0.036723328,-0.019122549,-0.182921893,0.157556212,0.504312134,-0.202695479,0.056088867,-0.421417067,0.008063672,0.000160841,2
